[2025-10-07 17:54:57.745 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 GET https://localhost:7249/api/Car?page=1&pageSize=12 - 499 null application/json; charset=utf-8 731.2891ms | UserContext:  | TraceId: 9c2439beb022ce398899ca6b30119785 | Properties: { EventId: { Id: 2 }, RequestId: "0HNG5JJ0ARBSH:000033FF", RequestPath: "/api/Car", ConnectionId: "0HNG5JJ0ARBSH" } 
[2025-10-07 17:54:57.751 +04:00 INF] AutoriaFinal.Application.Services.GenericService - Retrieved 17 Car records | UserContext:  | TraceId: 95763d86668230ff8e5e7867b828f1cc | Properties: { ActionId: "33065911-3e6b-49f6-8b2e-6cb517056bd7", ActionName: "AutoriaFinal.API.Controllers.Auctions.CarController.GetAll (AutoriaFinal.API)", RequestId: "0HNG5JJ0ARBSH:00003481", RequestPath: "/api/Car", ConnectionId: "0HNG5JJ0ARBSH" } 
[2025-10-07 17:54:57.758 +04:00 INF] AutoriaFinal.Application.Services.GenericService - Retrieved 17 Car records | UserContext:  | TraceId: 05e38e5626129dd621bb75493b01e222 | Properties: { ActionId: "33065911-3e6b-49f6-8b2e-6cb517056bd7", ActionName: "AutoriaFinal.API.Controllers.Auctions.CarController.GetAll (AutoriaFinal.API)", RequestId: "0HNG5JJ0ARBSH:00003415", RequestPath: "/api/Car", ConnectionId: "0HNG5JJ0ARBSH" } 
[2025-10-07 17:54:57.760 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 GET https://localhost:7249/api/Car?page=1&pageSize=12 - 499 null application/json; charset=utf-8 391.1642ms | UserContext:  | TraceId: 8b9d727b7092cd23d4ca40f8a4d673c2 | Properties: { EventId: { Id: 2 }, RequestId: "0HNG5JJ0ARBSH:00003473", RequestPath: "/api/Car", ConnectionId: "0HNG5JJ0ARBSH" } 
[2025-10-07 17:54:57.762 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 GET https://localhost:7249/api/Car?page=1&pageSize=12 - 499 null application/json; charset=utf-8 741.4091ms | UserContext:  | TraceId: 7760bb92c823cd3d321eab31a480600a | Properties: { EventId: { Id: 2 }, RequestId: "0HNG5JJ0ARBSH:00003407", RequestPath: "/api/Car", ConnectionId: "0HNG5JJ0ARBSH" } 
[2025-10-07 17:54:57.764 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 GET https://localhost:7249/api/Car?page=1&pageSize=12 - 499 null application/json; charset=utf-8 653.1116ms | UserContext:  | TraceId: a3d2a4a0925ddd6d34fe4832a5ddf1bf | Properties: { EventId: { Id: 2 }, RequestId: "0HNG5JJ0ARBSH:00003423", RequestPath: "/api/Car", ConnectionId: "0HNG5JJ0ARBSH" } 
[2025-10-07 17:54:57.766 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 GET https://localhost:7249/api/Car?page=1&pageSize=12 - 499 null application/json; charset=utf-8 595.1992ms | UserContext:  | TraceId: 5c75443cdbf5d1dcaea6b4531ff4ea95 | Properties: { EventId: { Id: 2 }, RequestId: "0HNG5JJ0ARBSH:00003431", RequestPath: "/api/Car", ConnectionId: "0HNG5JJ0ARBSH" } 
[2025-10-07 17:54:57.768 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 GET https://localhost:7249/api/Car?page=1&pageSize=12 - 499 null application/json; charset=utf-8 751.9226ms | UserContext:  | TraceId: 3f8c2a8eeb909f5aacd645893fbd8c39 | Properties: { EventId: { Id: 2 }, RequestId: "0HNG5JJ0ARBSH:00003403", RequestPath: "/api/Car", ConnectionId: "0HNG5JJ0ARBSH" } 
[2025-10-07 17:54:57.770 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 GET https://localhost:7249/api/Car?page=1&pageSize=12 - 499 null application/json; charset=utf-8 532.1019ms | UserContext:  | TraceId: 47ae47cb0fc32c092a88a9d62ac7be23 | Properties: { EventId: { Id: 2 }, RequestId: "0HNG5JJ0ARBSH:00003445", RequestPath: "/api/Car", ConnectionId: "0HNG5JJ0ARBSH" } 
[2025-10-07 17:54:57.772 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 GET https://localhost:7249/api/Car?page=1&pageSize=12 - 499 null application/json; charset=utf-8 579.8015ms | UserContext:  | TraceId: e8bfbcaa1937c30db6ec715a1f3f6fbe | Properties: { EventId: { Id: 2 }, RequestId: "0HNG5JJ0ARBSH:0000343D", RequestPath: "/api/Car", ConnectionId: "0HNG5JJ0ARBSH" } 
[2025-10-07 17:54:57.774 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 GET https://localhost:7249/api/Car?page=1&pageSize=12 - 499 null application/json; charset=utf-8 678.4572ms | UserContext:  | TraceId: 72f257e304cf96eae5442ed6e0037411 | Properties: { EventId: { Id: 2 }, RequestId: "0HNG5JJ0ARBSH:0000341F", RequestPath: "/api/Car", ConnectionId: "0HNG5JJ0ARBSH" } 
[2025-10-07 17:54:57.777 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 GET https://localhost:7249/api/Car?page=1&pageSize=12 - 499 null application/json; charset=utf-8 692.123ms | UserContext:  | TraceId: 4652fa7d21a133d95d5b9a6cd41e1bb8 | Properties: { EventId: { Id: 2 }, RequestId: "0HNG5JJ0ARBSH:00003413", RequestPath: "/api/Car", ConnectionId: "0HNG5JJ0ARBSH" } 
[2025-10-07 17:54:57.779 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 GET https://localhost:7249/api/Car?page=1&pageSize=12 - 499 null application/json; charset=utf-8 760.4802ms | UserContext:  | TraceId: 5aaf61ad1a59eb1a1b059b1c0db0d864 | Properties: { EventId: { Id: 2 }, RequestId: "0HNG5JJ0ARBSH:00003405", RequestPath: "/api/Car", ConnectionId: "0HNG5JJ0ARBSH" } 
[2025-10-07 17:54:57.780 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 GET https://localhost:7249/api/Car?page=1&pageSize=12 - 499 null application/json; charset=utf-8 708.0826ms | UserContext:  | TraceId: 361e0ffcedae12ead2e3b6b26b65ed80 | Properties: { EventId: { Id: 2 }, RequestId: "0HNG5JJ0ARBSH:0000340F", RequestPath: "/api/Car", ConnectionId: "0HNG5JJ0ARBSH" } 
[2025-10-07 17:54:57.785 +04:00 INF] AutoriaFinal.Application.Services.GenericService - Retrieved 17 Car records | UserContext:  | TraceId: 9cf2bdcf8212e4a6d25db1092e88efaf | Properties: { ActionId: "33065911-3e6b-49f6-8b2e-6cb517056bd7", ActionName: "AutoriaFinal.API.Controllers.Auctions.CarController.GetAll (AutoriaFinal.API)", RequestId: "0HNG5JJ0ARBSH:0000344D", RequestPath: "/api/Car", ConnectionId: "0HNG5JJ0ARBSH" } 
[2025-10-07 17:54:57.787 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 GET https://localhost:7249/api/Car?page=1&pageSize=12 - 499 null application/json; charset=utf-8 620.7384ms | UserContext:  | TraceId: 754850962482803fc8618be0ba78be88 | Properties: { EventId: { Id: 2 }, RequestId: "0HNG5JJ0ARBSH:0000342B", RequestPath: "/api/Car", ConnectionId: "0HNG5JJ0ARBSH" } 
[2025-10-07 17:54:57.793 +04:00 INF] AutoriaFinal.Application.Services.GenericService - Retrieved 17 Car records | UserContext:  | TraceId: bca7a743b871c963d7e96c098996f114 | Properties: { ActionId: "33065911-3e6b-49f6-8b2e-6cb517056bd7", ActionName: "AutoriaFinal.API.Controllers.Auctions.CarController.GetAll (AutoriaFinal.API)", RequestId: "0HNG5JJ0ARBSH:00003425", RequestPath: "/api/Car", ConnectionId: "0HNG5JJ0ARBSH" } 
[2025-10-07 17:54:57.797 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 GET https://localhost:7249/api/Car?page=1&pageSize=12 - 499 null application/json; charset=utf-8 410.1397ms | UserContext:  | TraceId: 95763d86668230ff8e5e7867b828f1cc | Properties: { EventId: { Id: 2 }, RequestId: "0HNG5JJ0ARBSH:00003481", RequestPath: "/api/Car", ConnectionId: "0HNG5JJ0ARBSH" } 
[2025-10-07 17:54:57.800 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 GET https://localhost:7249/api/Car?page=1&pageSize=12 - 499 null application/json; charset=utf-8 714.2495ms | UserContext:  | TraceId: 05e38e5626129dd621bb75493b01e222 | Properties: { EventId: { Id: 2 }, RequestId: "0HNG5JJ0ARBSH:00003415", RequestPath: "/api/Car", ConnectionId: "0HNG5JJ0ARBSH" } 
[2025-10-07 17:54:57.806 +04:00 INF] AutoriaFinal.Application.Services.GenericService - Retrieved 17 Car records | UserContext:  | TraceId: c85d98657e5d97d4909cbd6f52a08474 | Properties: { ActionId: "33065911-3e6b-49f6-8b2e-6cb517056bd7", ActionName: "AutoriaFinal.API.Controllers.Auctions.CarController.GetAll (AutoriaFinal.API)", RequestId: "0HNG5JJ0ARBSH:00003421", RequestPath: "/api/Car", ConnectionId: "0HNG5JJ0ARBSH" } 
[2025-10-07 17:54:57.811 +04:00 INF] AutoriaFinal.Application.Services.GenericService - Retrieved 17 Car records | UserContext:  | TraceId: b3c75572f6afc3b1c7186ca8a37791ae | Properties: { ActionId: "33065911-3e6b-49f6-8b2e-6cb517056bd7", ActionName: "AutoriaFinal.API.Controllers.Auctions.CarController.GetAll (AutoriaFinal.API)", RequestId: "0HNG5JJ0ARBSH:00003435", RequestPath: "/api/Car", ConnectionId: "0HNG5JJ0ARBSH" } 
[2025-10-07 17:54:57.816 +04:00 INF] AutoriaFinal.Application.Services.GenericService - Retrieved 17 Car records | UserContext:  | TraceId: d744bce864a68bae81d4652b53045a78 | Properties: { ActionId: "33065911-3e6b-49f6-8b2e-6cb517056bd7", ActionName: "AutoriaFinal.API.Controllers.Auctions.CarController.GetAll (AutoriaFinal.API)", RequestId: "0HNG5JJ0ARBSH:00003455", RequestPath: "/api/Car", ConnectionId: "0HNG5JJ0ARBSH" } 
[2025-10-07 17:54:57.821 +04:00 INF] AutoriaFinal.Application.Services.GenericService - Retrieved 17 Car records | UserContext:  | TraceId: 2a91b646031f6763f19d127cf63ed05b | Properties: { ActionId: "33065911-3e6b-49f6-8b2e-6cb517056bd7", ActionName: "AutoriaFinal.API.Controllers.Auctions.CarController.GetAll (AutoriaFinal.API)", RequestId: "0HNG5JJ0ARBSH:0000341B", RequestPath: "/api/Car", ConnectionId: "0HNG5JJ0ARBSH" } 
[2025-10-07 17:54:57.826 +04:00 INF] AutoriaFinal.Application.Services.GenericService - Retrieved 17 Car records | UserContext:  | TraceId: 5f3361afcf825b1d6d452ba9f0eb5153 | Properties: { ActionId: "33065911-3e6b-49f6-8b2e-6cb517056bd7", ActionName: "AutoriaFinal.API.Controllers.Auctions.CarController.GetAll (AutoriaFinal.API)", RequestId: "0HNG5JJ0ARBSH:0000340B", RequestPath: "/api/Car", ConnectionId: "0HNG5JJ0ARBSH" } 
[2025-10-07 17:54:57.833 +04:00 INF] AutoriaFinal.Application.Services.GenericService - Retrieved 17 Car records | UserContext:  | TraceId: 8beb7ecc108239b86d359412785f3f3a | Properties: { ActionId: "33065911-3e6b-49f6-8b2e-6cb517056bd7", ActionName: "AutoriaFinal.API.Controllers.Auctions.CarController.GetAll (AutoriaFinal.API)", RequestId: "0HNG5JJ0ARBSH:00003419", RequestPath: "/api/Car", ConnectionId: "0HNG5JJ0ARBSH" } 
[2025-10-07 17:54:57.837 +04:00 INF] AutoriaFinal.Application.Services.GenericService - Retrieved 17 Car records | UserContext:  | TraceId: 83c5f65516c2e18d21dfc8cc66363829 | Properties: { ActionId: "33065911-3e6b-49f6-8b2e-6cb517056bd7", ActionName: "AutoriaFinal.API.Controllers.Auctions.CarController.GetAll (AutoriaFinal.API)", RequestId: "0HNG5JJ0ARBSH:0000343F", RequestPath: "/api/Car", ConnectionId: "0HNG5JJ0ARBSH" } 
[2025-10-07 17:54:57.843 +04:00 INF] AutoriaFinal.Application.Services.GenericService - Retrieved 17 Car records | UserContext:  | TraceId: dd8b664d1ff770753138a6cf2c6a6fb7 | Properties: { ActionId: "33065911-3e6b-49f6-8b2e-6cb517056bd7", ActionName: "AutoriaFinal.API.Controllers.Auctions.CarController.GetAll (AutoriaFinal.API)", RequestId: "0HNG5JJ0ARBSH:00003457", RequestPath: "/api/Car", ConnectionId: "0HNG5JJ0ARBSH" } 
[2025-10-07 17:54:57.848 +04:00 INF] AutoriaFinal.Application.Services.GenericService - Retrieved 17 Car records | UserContext:  | TraceId: 0113fd516046b74431a24203b376c2c9 | Properties: { ActionId: "33065911-3e6b-49f6-8b2e-6cb517056bd7", ActionName: "AutoriaFinal.API.Controllers.Auctions.CarController.GetAll (AutoriaFinal.API)", RequestId: "0HNG5JJ0ARBSH:00003427", RequestPath: "/api/Car", ConnectionId: "0HNG5JJ0ARBSH" } 
[2025-10-07 17:54:57.853 +04:00 INF] AutoriaFinal.Application.Services.GenericService - Retrieved 17 Car records | UserContext:  | TraceId: 883c74c4a34939a06d3ece49d4faa2e1 | Properties: { ActionId: "33065911-3e6b-49f6-8b2e-6cb517056bd7", ActionName: "AutoriaFinal.API.Controllers.Auctions.CarController.GetAll (AutoriaFinal.API)", RequestId: "0HNG5JJ0ARBSH:00003411", RequestPath: "/api/Car", ConnectionId: "0HNG5JJ0ARBSH" } 
[2025-10-07 17:54:57.858 +04:00 INF] AutoriaFinal.Application.Services.GenericService - Retrieved 17 Car records | UserContext:  | TraceId: 427c33ccf6959d099f40528ca066cee8 | Properties: { ActionId: "33065911-3e6b-49f6-8b2e-6cb517056bd7", ActionName: "AutoriaFinal.API.Controllers.Auctions.CarController.GetAll (AutoriaFinal.API)", RequestId: "0HNG5JJ0ARBSH:00003439", RequestPath: "/api/Car", ConnectionId: "0HNG5JJ0ARBSH" } 
[2025-10-07 17:54:57.861 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 GET https://localhost:7249/api/Car?page=1&pageSize=12 - 499 null application/json; charset=utf-8 614.0057ms | UserContext:  | TraceId: 9cf2bdcf8212e4a6d25db1092e88efaf | Properties: { EventId: { Id: 2 }, RequestId: "0HNG5JJ0ARBSH:0000344D", RequestPath: "/api/Car", ConnectionId: "0HNG5JJ0ARBSH" } 
[2025-10-07 17:54:57.866 +04:00 INF] AutoriaFinal.Application.Services.GenericService - Retrieved 17 Car records | UserContext:  | TraceId: 396eb8f8b58d2d6c2f796880f7f44cf8 | Properties: { ActionId: "33065911-3e6b-49f6-8b2e-6cb517056bd7", ActionName: "AutoriaFinal.API.Controllers.Auctions.CarController.GetAll (AutoriaFinal.API)", RequestId: "0HNG5JJ0ARBSH:00003487", RequestPath: "/api/Car", ConnectionId: "0HNG5JJ0ARBSH" } 
[2025-10-07 17:54:57.869 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 GET https://localhost:7249/api/Car?page=1&pageSize=12 - 499 null application/json; charset=utf-8 755.4676ms | UserContext:  | TraceId: bca7a743b871c963d7e96c098996f114 | Properties: { EventId: { Id: 2 }, RequestId: "0HNG5JJ0ARBSH:00003425", RequestPath: "/api/Car", ConnectionId: "0HNG5JJ0ARBSH" } 
[2025-10-07 17:54:57.875 +04:00 INF] AutoriaFinal.Application.Services.GenericService - Retrieved 17 Car records | UserContext:  | TraceId: 2c748670c1781572a502d76a146ae6f9 | Properties: { ActionId: "33065911-3e6b-49f6-8b2e-6cb517056bd7", ActionName: "AutoriaFinal.API.Controllers.Auctions.CarController.GetAll (AutoriaFinal.API)", RequestId: "0HNG5JJ0ARBSH:00003475", RequestPath: "/api/Car", ConnectionId: "0HNG5JJ0ARBSH" } 
[2025-10-07 17:54:57.881 +04:00 INF] AutoriaFinal.Application.Services.GenericService - Retrieved 17 Car records | UserContext:  | TraceId: c8adec6aca16e5b5365b3bc7a9fdc756 | Properties: { ActionId: "33065911-3e6b-49f6-8b2e-6cb517056bd7", ActionName: "AutoriaFinal.API.Controllers.Auctions.CarController.GetAll (AutoriaFinal.API)", RequestId: "0HNG5JJ0ARBSH:00003429", RequestPath: "/api/Car", ConnectionId: "0HNG5JJ0ARBSH" } 
[2025-10-07 17:54:57.884 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 GET https://localhost:7249/api/Car?page=1&pageSize=12 - 499 null application/json; charset=utf-8 785.1507ms | UserContext:  | TraceId: c85d98657e5d97d4909cbd6f52a08474 | Properties: { EventId: { Id: 2 }, RequestId: "0HNG5JJ0ARBSH:00003421", RequestPath: "/api/Car", ConnectionId: "0HNG5JJ0ARBSH" } 
[2025-10-07 17:54:57.886 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 GET https://localhost:7249/api/Car?page=1&pageSize=12 - 499 null application/json; charset=utf-8 709.2877ms | UserContext:  | TraceId: b3c75572f6afc3b1c7186ca8a37791ae | Properties: { EventId: { Id: 2 }, RequestId: "0HNG5JJ0ARBSH:00003435", RequestPath: "/api/Car", ConnectionId: "0HNG5JJ0ARBSH" } 
[2025-10-07 17:54:57.888 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 GET https://localhost:7249/api/Car?page=1&pageSize=12 - 499 null application/json; charset=utf-8 626.4537ms | UserContext:  | TraceId: d744bce864a68bae81d4652b53045a78 | Properties: { EventId: { Id: 2 }, RequestId: "0HNG5JJ0ARBSH:00003455", RequestPath: "/api/Car", ConnectionId: "0HNG5JJ0ARBSH" } 
[2025-10-07 17:54:57.890 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 GET https://localhost:7249/api/Car?page=1&pageSize=12 - 499 null application/json; charset=utf-8 798.3394ms | UserContext:  | TraceId: 2a91b646031f6763f19d127cf63ed05b | Properties: { EventId: { Id: 2 }, RequestId: "0HNG5JJ0ARBSH:0000341B", RequestPath: "/api/Car", ConnectionId: "0HNG5JJ0ARBSH" } 
[2025-10-07 17:54:57.892 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 GET https://localhost:7249/api/Car?page=1&pageSize=12 - 499 null application/json; charset=utf-8 861.2495ms | UserContext:  | TraceId: 5f3361afcf825b1d6d452ba9f0eb5153 | Properties: { EventId: { Id: 2 }, RequestId: "0HNG5JJ0ARBSH:0000340B", RequestPath: "/api/Car", ConnectionId: "0HNG5JJ0ARBSH" } 
[2025-10-07 17:54:57.894 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 GET https://localhost:7249/api/Car?page=1&pageSize=12 - 499 null application/json; charset=utf-8 805.515ms | UserContext:  | TraceId: 8beb7ecc108239b86d359412785f3f3a | Properties: { EventId: { Id: 2 }, RequestId: "0HNG5JJ0ARBSH:00003419", RequestPath: "/api/Car", ConnectionId: "0HNG5JJ0ARBSH" } 
[2025-10-07 17:54:57.897 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 GET https://localhost:7249/api/Car?page=1&pageSize=12 - 499 null application/json; charset=utf-8 669.6529ms | UserContext:  | TraceId: 83c5f65516c2e18d21dfc8cc66363829 | Properties: { EventId: { Id: 2 }, RequestId: "0HNG5JJ0ARBSH:0000343F", RequestPath: "/api/Car", ConnectionId: "0HNG5JJ0ARBSH" } 
[2025-10-07 17:54:57.899 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 GET https://localhost:7249/api/Car?page=1&pageSize=12 - 499 null application/json; charset=utf-8 603.9011ms | UserContext:  | TraceId: dd8b664d1ff770753138a6cf2c6a6fb7 | Properties: { EventId: { Id: 2 }, RequestId: "0HNG5JJ0ARBSH:00003457", RequestPath: "/api/Car", ConnectionId: "0HNG5JJ0ARBSH" } 
[2025-10-07 17:54:57.901 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 GET https://localhost:7249/api/Car?page=1&pageSize=12 - 499 null application/json; charset=utf-8 745.6108ms | UserContext:  | TraceId: 0113fd516046b74431a24203b376c2c9 | Properties: { EventId: { Id: 2 }, RequestId: "0HNG5JJ0ARBSH:00003427", RequestPath: "/api/Car", ConnectionId: "0HNG5JJ0ARBSH" } 
[2025-10-07 17:54:57.903 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 GET https://localhost:7249/api/Car?page=1&pageSize=12 - 499 null application/json; charset=utf-8 819.4568ms | UserContext:  | TraceId: 883c74c4a34939a06d3ece49d4faa2e1 | Properties: { EventId: { Id: 2 }, RequestId: "0HNG5JJ0ARBSH:00003411", RequestPath: "/api/Car", ConnectionId: "0HNG5JJ0ARBSH" } 
[2025-10-07 17:54:57.905 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 GET https://localhost:7249/api/Car?page=1&pageSize=12 - 499 null application/json; charset=utf-8 724.2335ms | UserContext:  | TraceId: 427c33ccf6959d099f40528ca066cee8 | Properties: { EventId: { Id: 2 }, RequestId: "0HNG5JJ0ARBSH:00003439", RequestPath: "/api/Car", ConnectionId: "0HNG5JJ0ARBSH" } 
[2025-10-07 17:54:57.911 +04:00 INF] AutoriaFinal.Application.Services.GenericService - Retrieved 17 Car records | UserContext:  | TraceId: 806926cb7c0901864f56ea4ededa6458 | Properties: { ActionId: "33065911-3e6b-49f6-8b2e-6cb517056bd7", ActionName: "AutoriaFinal.API.Controllers.Auctions.CarController.GetAll (AutoriaFinal.API)", RequestId: "0HNG5JJ0ARBSH:00003417", RequestPath: "/api/Car", ConnectionId: "0HNG5JJ0ARBSH" } 
[2025-10-07 17:54:57.913 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 GET https://localhost:7249/api/Car?page=1&pageSize=12 - 499 null application/json; charset=utf-8 492.7804ms | UserContext:  | TraceId: 396eb8f8b58d2d6c2f796880f7f44cf8 | Properties: { EventId: { Id: 2 }, RequestId: "0HNG5JJ0ARBSH:00003487", RequestPath: "/api/Car", ConnectionId: "0HNG5JJ0ARBSH" } 
