[2025-10-03 00:00:43.383 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 OPTIONS https://localhost:7249/api/Auction/ready-to-start - null null | UserContext:  | TraceId: 9cb90775cd5f331aa8419079165e09e9 | Properties: { EventId: { Id: 1 }, RequestId: "0HNG1TML4JQ4A:00000003", RequestPath: "/api/Auction/ready-to-start", ConnectionId: "0HNG1TML4JQ4A" } 
[2025-10-03 00:00:46.394 +04:00 INF] AutoriaFinal.Application.Services.GenericService - Fetching all Location records | UserContext:  | TraceId: 326e46836ed1bb26ef0953cdeafc0952 | Properties: { ActionId: "86e42300-d35a-40ea-8b2d-209432aeb3ab", ActionName: "AutoriaFinal.API.Controllers.Auctions.LocationController.GetAll (AutoriaFinal.API)", RequestId: "0HNG1TML4JQ4B:00000007", RequestPath: "/api/Location", ConnectionId: "0HNG1TML4JQ4B" } 
[2025-10-03 00:00:46.537 +04:00 INF] AutoriaFinal.Application.Services.GenericService - Retrieved 1 Location records | UserContext:  | TraceId: 326e46836ed1bb26ef0953cdeafc0952 | Properties: { ActionId: "86e42300-d35a-40ea-8b2d-209432aeb3ab", ActionName: "AutoriaFinal.API.Controllers.Auctions.LocationController.GetAll (AutoriaFinal.API)", RequestId: "0HNG1TML4JQ4B:00000007", RequestPath: "/api/Location", ConnectionId: "0HNG1TML4JQ4B" } 
[2025-10-03 00:00:46.602 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 GET https://localhost:7249/api/Location - 200 null application/json; charset=utf-8 265.8367ms | UserContext:  | TraceId: 326e46836ed1bb26ef0953cdeafc0952 | Properties: { EventId: { Id: 2 }, RequestId: "0HNG1TML4JQ4B:00000007", RequestPath: "/api/Location", ConnectionId: "0HNG1TML4JQ4B" } 
[2025-10-03 00:00:46.853 +04:00 INF] AutoriaFinal.Application.Services.GenericService - Retrieved 8 Car records | UserContext:  | TraceId: cd2b1512b908be191159b546758c1602 | Properties: { ActionId: "1043222f-c034-4768-aad9-4b12921753aa", ActionName: "AutoriaFinal.API.Controllers.Auctions.CarController.GetAll (AutoriaFinal.API)", RequestId: "0HNG1TML4JQ4B:00000005", RequestPath: "/api/Car", ConnectionId: "0HNG1TML4JQ4B" } 
[2025-10-03 00:00:47.118 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 GET https://localhost:7249/api/Car - 200 null application/json; charset=utf-8 790.4288ms | UserContext:  | TraceId: cd2b1512b908be191159b546758c1602 | Properties: { EventId: { Id: 2 }, RequestId: "0HNG1TML4JQ4B:00000005", RequestPath: "/api/Car", ConnectionId: "0HNG1TML4JQ4B" } 
[2025-10-03 00:00:47.340 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 OPTIONS https://localhost:7249/api/Car/11111111-1111-1111-1111-111111111111 - null null | UserContext:  | TraceId: 026ed5df3c56fddaf9b1c6d05efc7239 | Properties: { EventId: { Id: 1 }, RequestId: "0HNG1TML4JQ4A:00000009", RequestPath: "/api/Car/11111111-1111-1111-1111-111111111111", ConnectionId: "0HNG1TML4JQ4A" } 
[2025-10-03 00:00:47.342 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 OPTIONS https://localhost:7249/api/Car/2cc6c4b0-3c84-4c74-9400-26e33fdf0383 - null null | UserContext:  | TraceId: 4b08f705b5c4caf52d41d324e05a3283 | Properties: { EventId: { Id: 1 }, RequestId: "0HNG1TML4JQ4A:0000000B", RequestPath: "/api/Car/2cc6c4b0-3c84-4c74-9400-26e33fdf0383", ConnectionId: "0HNG1TML4JQ4A" } 
[2025-10-03 00:00:47.350 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 OPTIONS https://localhost:7249/api/Car/41f776aa-c2ec-44de-b6de-793913cc0867 - null null | UserContext:  | TraceId: 837939dc2f690f187d82560df6359698 | Properties: { EventId: { Id: 1 }, RequestId: "0HNG1TML4JQ4A:0000000F", RequestPath: "/api/Car/41f776aa-c2ec-44de-b6de-793913cc0867", ConnectionId: "0HNG1TML4JQ4A" } 
[2025-10-03 00:00:47.380 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 GET https://localhost:7249/api/Car/11111111-1111-1111-1111-111111111111 - application/json null | UserContext:  | TraceId: 3262d224dd2335f547ebf9dbcaef69fc | Properties: { EventId: { Id: 1 }, RequestId: "0HNG1TML4JQ4B:00000009", RequestPath: "/api/Car/11111111-1111-1111-1111-111111111111", ConnectionId: "0HNG1TML4JQ4B" } 
[2025-10-03 00:00:47.350 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 OPTIONS https://localhost:7249/api/Car/df177010-a14c-4b5a-95fe-8ba929e460aa - null null | UserContext:  | TraceId: 65e9170194d730d67ce7deea41b94324 | Properties: { EventId: { Id: 1 }, RequestId: "0HNG1TML4JQ4A:00000011", RequestPath: "/api/Car/df177010-a14c-4b5a-95fe-8ba929e460aa", ConnectionId: "0HNG1TML4JQ4A" } 
[2025-10-03 00:00:47.350 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 OPTIONS https://localhost:7249/api/Car/97698ff9-ec1c-4ad6-ac31-3f9c6a7b82b4 - null null | UserContext:  | TraceId: 21d8d3635792c044a50e35bb12642bb2 | Properties: { EventId: { Id: 1 }, RequestId: "0HNG1TML4JQ4A:0000000D", RequestPath: "/api/Car/97698ff9-ec1c-4ad6-ac31-3f9c6a7b82b4", ConnectionId: "0HNG1TML4JQ4A" } 
[2025-10-03 00:00:47.351 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 OPTIONS https://localhost:7249/api/Car/65597684-33bd-4db9-a6ba-ab6c54a2cc32 - null null | UserContext:  | TraceId: c54a2ce1be1edb4939dd3742a2e1d879 | Properties: { EventId: { Id: 1 }, RequestId: "0HNG1TML4JQ4A:00000013", RequestPath: "/api/Car/65597684-33bd-4db9-a6ba-ab6c54a2cc32", ConnectionId: "0HNG1TML4JQ4A" } 
[2025-10-03 00:00:47.354 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 OPTIONS https://localhost:7249/api/Car/990ebac7-f50b-45cb-b4a0-d3aad817de52 - null null | UserContext:  | TraceId: ca467d7067363e81b55aeec69aa4e298 | Properties: { EventId: { Id: 1 }, RequestId: "0HNG1TML4JQ4A:00000015", RequestPath: "/api/Car/990ebac7-f50b-45cb-b4a0-d3aad817de52", ConnectionId: "0HNG1TML4JQ4A" } 
[2025-10-03 00:00:47.409 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 GET https://localhost:7249/api/Car/2cc6c4b0-3c84-4c74-9400-26e33fdf0383 - application/json null | UserContext:  | TraceId: 9b5cb6ae0dd04b3769e858d7a681c8e0 | Properties: { EventId: { Id: 1 }, RequestId: "0HNG1TML4JQ4B:0000000B", RequestPath: "/api/Car/2cc6c4b0-3c84-4c74-9400-26e33fdf0383", ConnectionId: "0HNG1TML4JQ4B" } 
[2025-10-03 00:00:47.366 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 OPTIONS https://localhost:7249/api/Car/11111111-1111-1111-1111-111111111111 - 204 null null 26.1879ms | UserContext:  | TraceId: 026ed5df3c56fddaf9b1c6d05efc7239 | Properties: { EventId: { Id: 2 }, RequestId: "0HNG1TML4JQ4A:00000009", RequestPath: "/api/Car/11111111-1111-1111-1111-111111111111", ConnectionId: "0HNG1TML4JQ4A" } 
[2025-10-03 00:00:47.379 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 OPTIONS https://localhost:7249/api/Car/2cc6c4b0-3c84-4c74-9400-26e33fdf0383 - 204 null null 36.8531ms | UserContext:  | TraceId: 4b08f705b5c4caf52d41d324e05a3283 | Properties: { EventId: { Id: 2 }, RequestId: "0HNG1TML4JQ4A:0000000B", RequestPath: "/api/Car/2cc6c4b0-3c84-4c74-9400-26e33fdf0383", ConnectionId: "0HNG1TML4JQ4A" } 
[2025-10-03 00:00:47.360 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 OPTIONS https://localhost:7249/api/Car/2df869c7-92d2-4789-b5c0-fd7796bdc8cb - null null | UserContext:  | TraceId: e0879b732ff48f1de5e9467e4c28a108 | Properties: { EventId: { Id: 1 }, RequestId: "0HNG1TML4JQ4A:00000017", RequestPath: "/api/Car/2df869c7-92d2-4789-b5c0-fd7796bdc8cb", ConnectionId: "0HNG1TML4JQ4A" } 
[2025-10-03 00:00:47.428 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 OPTIONS https://localhost:7249/api/Car/41f776aa-c2ec-44de-b6de-793913cc0867 - 204 null null 78.1068ms | UserContext:  | TraceId: 837939dc2f690f187d82560df6359698 | Properties: { EventId: { Id: 2 }, RequestId: "0HNG1TML4JQ4A:0000000F", RequestPath: "/api/Car/41f776aa-c2ec-44de-b6de-793913cc0867", ConnectionId: "0HNG1TML4JQ4A" } 
[2025-10-03 00:00:47.436 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 GET https://localhost:7249/api/Car/41f776aa-c2ec-44de-b6de-793913cc0867 - application/json null | UserContext:  | TraceId: f527eaede0ea5ecfa8d84383e7109c77 | Properties: { EventId: { Id: 1 }, RequestId: "0HNG1TML4JQ4B:0000000D", RequestPath: "/api/Car/41f776aa-c2ec-44de-b6de-793913cc0867", ConnectionId: "0HNG1TML4JQ4B" } 
[2025-10-03 00:00:47.468 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 OPTIONS https://localhost:7249/api/Car/df177010-a14c-4b5a-95fe-8ba929e460aa - 204 null null 118.2276ms | UserContext:  | TraceId: 65e9170194d730d67ce7deea41b94324 | Properties: { EventId: { Id: 2 }, RequestId: "0HNG1TML4JQ4A:00000011", RequestPath: "/api/Car/df177010-a14c-4b5a-95fe-8ba929e460aa", ConnectionId: "0HNG1TML4JQ4A" } 
[2025-10-03 00:00:47.475 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 GET https://localhost:7249/api/Car/df177010-a14c-4b5a-95fe-8ba929e460aa - application/json null | UserContext:  | TraceId: 5f3e9bef863b3d0c877fdf11c1af4724 | Properties: { EventId: { Id: 1 }, RequestId: "0HNG1TML4JQ4B:0000000F", RequestPath: "/api/Car/df177010-a14c-4b5a-95fe-8ba929e460aa", ConnectionId: "0HNG1TML4JQ4B" } 
[2025-10-03 00:00:47.486 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 OPTIONS https://localhost:7249/api/Car/97698ff9-ec1c-4ad6-ac31-3f9c6a7b82b4 - 204 null null 135.7584ms | UserContext:  | TraceId: 21d8d3635792c044a50e35bb12642bb2 | Properties: { EventId: { Id: 2 }, RequestId: "0HNG1TML4JQ4A:0000000D", RequestPath: "/api/Car/97698ff9-ec1c-4ad6-ac31-3f9c6a7b82b4", ConnectionId: "0HNG1TML4JQ4A" } 
[2025-10-03 00:00:47.497 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 GET https://localhost:7249/api/Car/97698ff9-ec1c-4ad6-ac31-3f9c6a7b82b4 - application/json null | UserContext:  | TraceId: 404c91b82a3185faaf45f1ff18a85f48 | Properties: { EventId: { Id: 1 }, RequestId: "0HNG1TML4JQ4B:00000011", RequestPath: "/api/Car/97698ff9-ec1c-4ad6-ac31-3f9c6a7b82b4", ConnectionId: "0HNG1TML4JQ4B" } 
[2025-10-03 00:00:47.511 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 OPTIONS https://localhost:7249/api/Car/65597684-33bd-4db9-a6ba-ab6c54a2cc32 - 204 null null 159.7812ms | UserContext:  | TraceId: c54a2ce1be1edb4939dd3742a2e1d879 | Properties: { EventId: { Id: 2 }, RequestId: "0HNG1TML4JQ4A:00000013", RequestPath: "/api/Car/65597684-33bd-4db9-a6ba-ab6c54a2cc32", ConnectionId: "0HNG1TML4JQ4A" } 
[2025-10-03 00:00:47.516 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 GET https://localhost:7249/api/Car/65597684-33bd-4db9-a6ba-ab6c54a2cc32 - application/json null | UserContext:  | TraceId: 2fbb6513c1acb88ab2529ae00a697134 | Properties: { EventId: { Id: 1 }, RequestId: "0HNG1TML4JQ4B:00000013", RequestPath: "/api/Car/65597684-33bd-4db9-a6ba-ab6c54a2cc32", ConnectionId: "0HNG1TML4JQ4B" } 
[2025-10-03 00:00:47.528 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 OPTIONS https://localhost:7249/api/Car/990ebac7-f50b-45cb-b4a0-d3aad817de52 - 204 null null 174.0532ms | UserContext:  | TraceId: ca467d7067363e81b55aeec69aa4e298 | Properties: { EventId: { Id: 2 }, RequestId: "0HNG1TML4JQ4A:00000015", RequestPath: "/api/Car/990ebac7-f50b-45cb-b4a0-d3aad817de52", ConnectionId: "0HNG1TML4JQ4A" } 
[2025-10-03 00:00:47.539 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 GET https://localhost:7249/api/Car/990ebac7-f50b-45cb-b4a0-d3aad817de52 - application/json null | UserContext:  | TraceId: ef909a12db1b5a7e302d461a275ba324 | Properties: { EventId: { Id: 1 }, RequestId: "0HNG1TML4JQ4B:00000015", RequestPath: "/api/Car/990ebac7-f50b-45cb-b4a0-d3aad817de52", ConnectionId: "0HNG1TML4JQ4B" } 
[2025-10-03 00:00:47.543 +04:00 INF] AutoriaFinal.Application.Services.GenericService - Fetching Car with ID "11111111-1111-1111-1111-111111111111" | UserContext:  | TraceId: 3262d224dd2335f547ebf9dbcaef69fc | Properties: { ActionId: "1239cb0b-f431-4f4d-b96c-f34f0f724f47", ActionName: "AutoriaFinal.API.Controllers.Auctions.CarController.GetById (AutoriaFinal.API)", RequestId: "0HNG1TML4JQ4B:00000009", RequestPath: "/api/Car/11111111-1111-1111-1111-111111111111", ConnectionId: "0HNG1TML4JQ4B" } 
[2025-10-03 00:00:47.579 +04:00 INF] AutoriaFinal.Application.Services.GenericService - Fetching Car with ID "2cc6c4b0-3c84-4c74-9400-26e33fdf0383" | UserContext:  | TraceId: 9b5cb6ae0dd04b3769e858d7a681c8e0 | Properties: { ActionId: "1239cb0b-f431-4f4d-b96c-f34f0f724f47", ActionName: "AutoriaFinal.API.Controllers.Auctions.CarController.GetById (AutoriaFinal.API)", RequestId: "0HNG1TML4JQ4B:0000000B", RequestPath: "/api/Car/2cc6c4b0-3c84-4c74-9400-26e33fdf0383", ConnectionId: "0HNG1TML4JQ4B" } 
[2025-10-03 00:00:47.607 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished HTTP/2 OPTIONS https://localhost:7249/api/Car/2df869c7-92d2-4789-b5c0-fd7796bdc8cb - 204 null null 247.1455ms | UserContext:  | TraceId: e0879b732ff48f1de5e9467e4c28a108 | Properties: { EventId: { Id: 2 }, RequestId: "0HNG1TML4JQ4A:00000017", RequestPath: "/api/Car/2df869c7-92d2-4789-b5c0-fd7796bdc8cb", ConnectionId: "0HNG1TML4JQ4A" } 
[2025-10-03 00:00:47.613 +04:00 INF] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/2 GET https://localhost:7249/api/Car/2df869c7-92d2-4789-b5c0-fd7796bdc8cb - application/json null | UserContext:  | TraceId: 5b2378f1f55729010e959ef6e0a2604b | Properties: { EventId: { Id: 1 }, RequestId: "0HNG1TML4JQ4B:00000017", RequestPath: "/api/Car/2df869c7-92d2-4789-b5c0-fd7796bdc8cb", ConnectionId: "0HNG1TML4JQ4B" } 
[2025-10-03 00:00:47.643 +04:00 INF] AutoriaFinal.Application.Services.GenericService - Fetching Car with ID "41f776aa-c2ec-44de-b6de-793913cc0867" | UserContext:  | TraceId: f527eaede0ea5ecfa8d84383e7109c77 | Properties: { ActionId: "1239cb0b-f431-4f4d-b96c-f34f0f724f47", ActionName: "AutoriaFinal.API.Controllers.Auctions.CarController.GetById (AutoriaFinal.API)", RequestId: "0HNG1TML4JQ4B:0000000D", RequestPath: "/api/Car/41f776aa-c2ec-44de-b6de-793913cc0867", ConnectionId: "0HNG1TML4JQ4B" } 
[2025-10-03 00:00:47.676 +04:00 INF] AutoriaFinal.Application.Services.GenericService - Fetching Car with ID "df177010-a14c-4b5a-95fe-8ba929e460aa" | UserContext:  | TraceId: 5f3e9bef863b3d0c877fdf11c1af4724 | Properties: { ActionId: "1239cb0b-f431-4f4d-b96c-f34f0f724f47", ActionName: "AutoriaFinal.API.Controllers.Auctions.CarController.GetById (AutoriaFinal.API)", RequestId: "0HNG1TML4JQ4B:0000000F", RequestPath: "/api/Car/df177010-a14c-4b5a-95fe-8ba929e460aa", ConnectionId: "0HNG1TML4JQ4B" } 
[2025-10-03 00:00:47.697 +04:00 INF] AutoriaFinal.Application.Services.GenericService - Fetching Car with ID "97698ff9-ec1c-4ad6-ac31-3f9c6a7b82b4" | UserContext:  | TraceId: 404c91b82a3185faaf45f1ff18a85f48 | Properties: { ActionId: "1239cb0b-f431-4f4d-b96c-f34f0f724f47", ActionName: "AutoriaFinal.API.Controllers.Auctions.CarController.GetById (AutoriaFinal.API)", RequestId: "0HNG1TML4JQ4B:00000011", RequestPath: "/api/Car/97698ff9-ec1c-4ad6-ac31-3f9c6a7b82b4", ConnectionId: "0HNG1TML4JQ4B" } 
[2025-10-03 00:00:47.733 +04:00 INF] AutoriaFinal.Application.Services.GenericService - Fetching Car with ID "65597684-33bd-4db9-a6ba-ab6c54a2cc32" | UserContext:  | TraceId: 2fbb6513c1acb88ab2529ae00a697134 | Properties: { ActionId: "1239cb0b-f431-4f4d-b96c-f34f0f724f47", ActionName: "AutoriaFinal.API.Controllers.Auctions.CarController.GetById (AutoriaFinal.API)", RequestId: "0HNG1TML4JQ4B:00000013", RequestPath: "/api/Car/65597684-33bd-4db9-a6ba-ab6c54a2cc32", ConnectionId: "0HNG1TML4JQ4B" } 
[2025-10-03 00:00:47.760 +04:00 INF] AutoriaFinal.Application.Services.GenericService - Fetching Car with ID "990ebac7-f50b-45cb-b4a0-d3aad817de52" | UserContext:  | TraceId: ef909a12db1b5a7e302d461a275ba324 | Properties: { ActionId: "1239cb0b-f431-4f4d-b96c-f34f0f724f47", ActionName: "AutoriaFinal.API.Controllers.Auctions.CarController.GetById (AutoriaFinal.API)", RequestId: "0HNG1TML4JQ4B:00000015", RequestPath: "/api/Car/990ebac7-f50b-45cb-b4a0-d3aad817de52", ConnectionId: "0HNG1TML4JQ4B" } 
[2025-10-03 00:00:47.794 +04:00 INF] AutoriaFinal.Application.Services.GenericService - Car with ID "2cc6c4b0-3c84-4c74-9400-26e33fdf0383" retrieved successfully | UserContext:  | TraceId: 9b5cb6ae0dd04b3769e858d7a681c8e0 | Properties: { ActionId: "1239cb0b-f431-4f4d-b96c-f34f0f724f47", ActionName: "AutoriaFinal.API.Controllers.Auctions.CarController.GetById (AutoriaFinal.API)", RequestId: "0HNG1TML4JQ4B:0000000B", RequestPath: "/api/Car/2cc6c4b0-3c84-4c74-9400-26e33fdf0383", ConnectionId: "0HNG1TML4JQ4B" } 
[2025-10-03 00:00:47.796 +04:00 INF] AutoriaFinal.Application.Services.GenericService - Car with ID "11111111-1111-1111-1111-111111111111" retrieved successfully | UserContext:  | TraceId: 3262d224dd2335f547ebf9dbcaef69fc | Properties: { ActionId: "1239cb0b-f431-4f4d-b96c-f34f0f724f47", ActionName: "AutoriaFinal.API.Controllers.Auctions.CarController.GetById (AutoriaFinal.API)", RequestId: "0HNG1TML4JQ4B:00000009", RequestPath: "/api/Car/11111111-1111-1111-1111-111111111111", ConnectionId: "0HNG1TML4JQ4B" } 
